id,label
10723,41
10724,41
10725,51
10726,51
10727,51
10728,52
10729,52
10730,52
10731,52
10732,52
10733,52
10734,53
10735,53
10736,53
10737,53
10738,53
10739,53
10740,101
10741,9
10742,9
10743,9
10744,9
10745,108
10746,108
10747,108
10748,108
10749,108
10750,108
10751,108
10752,108
10753,108
10754,108
10755,108
10756,108
10757,108
10758,108
10759,108
10760,108
10761,108
10762,108
10763,108
10764,108
10765,108
10766,108
10767,108
10768,108
10769,108
10770,108
10771,108
10772,108
10773,108
10774,108
10775,108
10776,108
10777,108
10778,108
10779,108
10780,108
10781,108
10782,108
10783,109
10784,110
10785,108
10786,108
10787,108
10788,108
10789,108
10790,108
10791,109
10792,109
10793,110
10794,110
10795,110
10796,33
10797,33
10798,33
10799,33
10800,34
10801,34
10802,35
10803,35
10804,35
10805,35
10806,35
10807,102
10808,102
10809,102
10810,102
10811,102
10812,103
10813,103
10814,103
10815,103
10816,103
10817,103
10818,103
10819,103
10820,103
10821,104
10822,104
10823,104
10824,48
10825,48
10826,49
10827,49
10828,49
10829,49
10830,49
10831,49
10832,49
10833,50
10834,50
10835,50
10836,111
10837,111
10838,111
10839,113
10840,113
10841,108
10842,108
10843,108
10844,109
10845,110
10846,42
10847,43
10848,44
10849,44
10850,44
10851,21
10852,21
10853,30
10854,31
10855,31
10856,31
10857,31
10858,31
10859,31
10860,31
10861,31
10862,31
10863,19
10864,32
10865,32
10866,84
10867,85
10868,86
10869,86
10870,66
10871,67
10872,26
10873,84
10874,84
10875,84
10876,84
10877,85
10878,85
10879,85
10880,86
10881,86
10882,86
10883,114
10884,114
10885,58
10886,58
10887,58
10888,58
10889,58
10890,59
10891,59
10892,66
10893,66
10894,67
10895,67
10896,68
10897,60
10898,60
10899,60
10900,60
10901,61
10902,61
10903,61
10904,62
10905,62
10906,62
10907,129
10908,51
10909,51
10910,52
10911,52
10912,121
10913,121
10914,122
10915,42
10916,43
10917,44
10918,44
10919,30
10920,30
10921,30
10922,31
10923,31
10924,31
10925,31
10926,31
10927,31
10928,31
10929,31
10930,31
10931,32
10932,32
10933,32
10934,32
10935,32
10936,111
10937,111
10938,112
10939,113
10940,113
10941,126
10942,126
10943,126
10944,126
10945,126
10946,126
10947,126
10948,127
10949,127
10950,127
10951,128
10952,29
10953,29
10954,118
10955,25
10956,26
10957,111
10958,111
10959,111
10960,111
10961,113
10962,45
10963,45
10964,97
10965,46
10966,46
10967,47
10968,47
10969,54
10970,54
10971,54
10972,55
10973,55
10974,55
10975,56
10976,56
10977,56
10978,56
10979,84
10980,81
10981,81
10982,85
10983,85
10984,85
10985,83
10986,69
10987,69
10988,69
10989,70
10990,70
10991,70
10992,70
10993,70
10994,70
10995,71
10996,71
10997,71
10998,42
10999,43
11000,43
11001,66
11002,66
11003,67
11004,67
11005,67
11006,68
11007,68
11008,68
11009,42
11010,42
11011,42
11012,42
11013,42
11014,42
11015,42
11016,42
11017,43
11018,44
11019,44
11020,44
11021,44
11022,108
11023,108
11024,9
11025,9
11026,108
11027,108
11028,108
11029,108
11030,108
11031,108
11032,108
11033,108
11034,108
11035,9
11036,9
11037,11
11038,11
11039,110
11040,110
11041,110
11042,110
11043,110
11044,44
11045,44
11046,11
11047,11
11048,11
11049,11
11050,11
11051,24
11052,24
11053,25
11054,25
11055,25
11056,26
11057,84
11058,84
11059,85
11060,86
11061,42
11062,43
11063,102
11064,102
11065,102
11066,102
11067,103
11068,103
11069,103
11070,103
11071,103
11072,104
11073,104
11074,104
11075,90
11076,90
11077,90
11078,90
11079,91
11080,91
11081,91
11082,91
11083,91
11084,91
11085,91
11086,91
11087,91
11088,91
11089,92
11090,79
11091,79
11092,80
11093,80
11094,42
11095,42
11096,43
11097,43
11098,44
11099,44
11100,24
11101,24
11102,25
11103,26
11104,81
11105,81
11106,81
11107,81
11108,82
11109,82
11110,82
11111,82
11112,83
11113,83
11114,27
11115,27
11116,28
11117,28
11118,28
11119,28
11120,28
11121,28
11122,29
11123,29
11124,20
11125,20
11126,84
11127,85
11128,83
11129,83
11130,83
11131,48
11132,49
11133,25
11134,26
11135,26
11136,111
11137,111
11138,111
11139,76
11140,111
11141,111
11142,111
11143,111
11144,76
11145,111
11146,111
11147,112
11148,112
11149,112
11150,112
11151,113
11152,113
11153,113
11154,113
11155,113
11156,0
11157,0
11158,0
11159,0
11160,108
11161,108
11162,108
11163,108
11164,108
11165,108
11166,108
11167,108
11168,108
11169,108
11170,108
11171,108
11172,108
11173,108
11174,108
11175,108
11176,108
11177,108
11178,108
11179,108
11180,108
11181,108
11182,108
11183,108
11184,108
11185,108
11186,108
11187,108
11188,108
11189,108
11190,108
11191,108
11192,108
11193,108
11194,108
11195,108
11196,108
11197,108
11198,109
11199,109
11200,109
11201,109
11202,110
11203,108
11204,108
11205,108
11206,109
11207,109
11208,109
11209,109
11210,109
11211,111
11212,111
11213,112
11214,112
11215,112
11216,112
11217,113
11218,113
11219,113
11220,113
11221,113
11222,99
11223,99
11224,99
11225,101
11226,54
11227,54
11228,55
11229,55
11230,55
11231,56
11232,56
11233,56
11234,56
11235,56
11236,56
11237,42
11238,42
11239,42
11240,43
11241,43
11242,44
11243,44
11244,44
11245,48
11246,48
11247,49
11248,25
11249,49
11250,50
11251,50
11252,50
11253,50
11254,57
11255,57
11256,57
11257,58
11258,58
11259,59
11260,59
11261,24
11262,25
11263,26
11264,102
11265,102
11266,102
11267,103
11268,103
11269,103
11270,103
11271,103
11272,104
11273,104
11274,24
11275,24
11276,68
11277,68
11278,111
11279,111
11280,111
11281,111
11282,112
11283,113
11284,102
11285,103
11286,104
11287,104
11288,104
11289,104
11290,104
11291,126
11292,126
11293,126
11294,127
11295,127
11296,128
11297,128
11298,128
11299,69
11300,69
11301,69
11302,70
11303,71
11304,71
11305,71
11306,71
11307,75
11308,76
11309,76
11310,77
11311,77
11312,66
11313,66
11314,67
11315,67
11316,68
11317,84
11318,84
11319,85
11320,85
11321,85
11322,85
11323,86
11324,86
11325,46
11326,47
11327,47
11328,24
11329,26
11330,26
11331,42
11332,42
11333,42
11334,43
11335,43
11336,44
11337,44
11338,18
11339,18
11340,18
11341,18
11342,19
11343,19
11344,19
11345,19
11346,19
11347,19
11348,19
11349,19
11350,34
11351,34
11352,34
11353,34
11354,34
11355,34
11356,34
11357,34
11358,34
11359,34
11360,34
11361,34
11362,80
11363,80
11364,80
11365,51
11366,52
11367,35
11368,34
11369,34
11370,34
11371,34
11372,52
11373,52
11374,52
11375,52
11376,53
11377,53
11378,53
11379,4
11380,5
11381,5
11382,5
11383,5
11384,21
11385,21
11386,21
11387,48
11388,48
11389,21
11390,22
11391,23
11392,23
11393,23
11394,23
11395,132
11396,132
11397,132
11398,132
11399,133
11400,133
11401,134
11402,134
11403,134
11404,134
11405,46
11406,46
11407,47
11408,54
11409,54
11410,54
11411,55
11412,55
11413,56
11414,56
11415,56
11416,60
11417,60
11418,43
11419,43
11420,44
11421,66
11422,67
11423,67
11424,67
11425,67
11426,68
11427,68
11428,68
11429,68
11430,42
11431,42
11432,43
11433,43
11434,44
11435,78
11436,79
11437,79
11438,80
11439,80
11440,21
11441,21
11442,22
11443,22
11444,22
11445,22
11446,22
11447,23
11448,23
11449,23
11450,23
11451,23
11452,102
11453,102
11454,102
11455,102
11456,103
11457,104
11458,104
11459,104
11460,111
11461,111
11462,112
11463,112
11464,113
11465,126
11466,126
11467,126
11468,127
11469,127
11470,128
11471,128
11472,128
11473,128
11474,69
11475,69
11476,69
11477,70
11478,70
11479,70
11480,70
11481,70
11482,70
11483,70
11484,70
11485,70
11486,70
11487,71
11488,71
11489,71
11490,71
11491,75
11492,76
11493,76
11494,112
11495,77
11496,77
11497,77
11498,77
11499,77
11500,113
11501,0
11502,0
11503,44
11504,113
11505,113
11506,9
11507,9
11508,9
11509,9
11510,9
11511,9
11512,9
11513,9
11514,9
11515,9
11516,9
11517,10
11518,10
11519,10
11520,10
11521,10
11522,10
11523,110
11524,5
11525,10
11526,66
11527,66
11528,66
11529,24
11530,24
11531,25
11532,50
11533,84
11534,84
11535,85
11536,86
11537,66
11538,67
11539,67
11540,67
11541,68
11542,84
11543,84
11544,85
11545,86
11546,86
11547,66
11548,24
11549,25
11550,25
11551,26
11552,105
11553,105
11554,105
11555,105
11556,106
11557,106
11558,106
11559,106
11560,106
11561,106
11562,107
11563,107
11564,107
11565,27
11566,27
11567,27
11568,27
11569,28
11570,28
11571,28
11572,29
11573,29
11574,29
11575,99
11576,99
11577,100
11578,101
11579,84
11580,85
11581,99
11582,78
11583,79
11584,79
11585,99
11586,99
11587,79
11588,99
11589,99
11590,80
11591,101
11592,21
11593,22
11594,22
11595,22
11596,22
11597,22
11598,22
11599,22
11600,22
11601,35
11602,23
11603,35
11604,84
11605,84
11606,85
11607,86
11608,66
11609,24
11610,25
11611,25
11612,26
11613,26
11614,79
11615,79
11616,70
11617,126
11618,126
11619,126
11620,127
11621,127
11622,128
11623,128
11624,128
11625,69
11626,69
11627,69
11628,70
11629,71
11630,71
11631,71
11632,75
11633,61
11634,61
11635,62
11636,77
11637,51
11638,51
11639,51
11640,51
11641,52
11642,52
11643,53
11644,53
11645,53
11646,42
11647,42
11648,43
11649,43
11650,44
11651,44
11652,18
11653,18
11654,18
11655,19
11656,19
11657,19
11658,19
11659,19
11660,19
11661,19
11662,19
11663,19
11664,19
11665,19
11666,19
11667,79
11668,79
11669,79
11670,79
11671,80
11672,52
11673,52
11674,52
11675,52
11676,52
11677,53
11678,53
11679,81
11680,81
11681,81
11682,82
11683,83
11684,83
11685,69
11686,69
11687,69
11688,69
11689,70
11690,70
11691,70
11692,71
11693,71
11694,71
11695,84
11696,85
11697,86
11698,132
11699,132
11700,132
11701,133
11702,133
11703,133
11704,134
11705,134
11706,134
11707,134
11708,81
11709,81
11710,83
11711,83
11712,83
11713,27
11714,27
11715,27
11716,28
11717,28
11718,28
11719,28
11720,29
11721,29
11722,99
11723,100
11724,101
11725,101
11726,101
11727,53
11728,64
11729,64
11730,64
11731,65
11732,65
11733,65
11734,65
11735,48
11736,49
11737,50
11738,78
11739,78
11740,78
11741,78
11742,79
11743,79
11744,80
11745,36
11746,96
11747,96
11748,97
11749,97
11750,37
11751,98
11752,98
11753,58
11754,58
11755,58
11756,58
11757,58
11758,59
11759,59
11760,59
11761,59
11762,51
11763,51
11764,51
11765,52
11766,52
11767,53
11768,53
11769,53
11770,53
11771,53
11772,48
11773,49
11774,49
11775,50
11776,50
11777,50
11778,75
11779,75
11780,75
11781,75
11782,76
11783,76
11784,77
11785,77
11786,102
11787,102
11788,102
11789,104
11790,104
11791,104
11792,104
11793,104
11794,96
11795,96
11796,97
11797,98
11798,98
11799,98
11800,27
11801,27
11802,28
11803,28
11804,29
11805,29
11806,29
11807,94
11808,100
11809,100
11810,101
11811,101
11812,101
11813,101
11814,111
11815,111
11816,111
11817,111
11818,111
11819,111
11820,112
11821,112
11822,102
11823,103
11824,103
11825,103
11826,103
11827,103
11828,103
11829,103
11830,103
11831,103
11832,103
11833,103
11834,104
11835,104
11836,104
11837,104
11838,104
11839,104
11840,10
11841,10
11842,11
11843,11
11844,108
11845,108
11846,108
11847,108
11848,108
11849,108
11850,108
11851,108
11852,108
11853,108
11854,108
11855,108
11856,108
11857,108
11858,108
11859,108
11860,108
11861,108
11862,108
11863,108
11864,108
11865,108
11866,108
11867,108
11868,108
11869,108
11870,108
11871,108
11872,108
11873,108
11874,108
11875,108
11876,108
11877,108
11878,108
11879,108
11880,108
11881,108
11882,109
11883,110
11884,108
11885,108
11886,108
11887,108
11888,108
11889,108
11890,108
11891,109
11892,109
11893,110
11894,110
11895,63
11896,63
11897,63
11898,63
11899,63
11900,64
11901,64
11902,65
11903,65
11904,65
11905,21
11906,30
11907,30
11908,31
11909,31
11910,31
11911,32
11912,32
11913,32
11914,32
11915,32
11916,79
11917,79
11918,32
11919,32
11920,32
11921,32
11922,32
11923,32
11924,48
11925,49
11926,50
11927,50
11928,50
11929,123
11930,123
11931,124
11932,124
11933,125
11934,51
11935,51
11936,52
11937,52
11938,52
11939,52
11940,52
11941,52
11942,52
11943,52
11944,52
11945,52
11946,53
11947,53
11948,53
11949,53
11950,53
11951,53
11952,66
11953,66
11954,66
11955,67
11956,67
11957,68
11958,84
11959,84
11960,85
11961,85
11962,85
11963,86
11964,86
11965,75
11966,44
11967,77
11968,77
11969,77
11970,77
11971,77
11972,77
11973,77
11974,77
11975,77
11976,77
11977,99
11978,99
11979,101
11980,101
11981,69
11982,69
11983,70
11984,71
11985,71
11986,102
11987,102
11988,102
11989,102
11990,103
11991,103
11992,103
11993,103
11994,104
11995,104
11996,66
11997,66
11998,67
11999,68
12000,87
12001,88
12002,88
12003,88
12004,88
12005,88
12006,89
12007,89
12008,45
12009,46
12010,47
12011,24
12012,25
12013,26
12014,75
12015,75
12016,75
12017,76
12018,76
12019,76
12020,77
12021,77
12022,77
12023,77
12024,77
12025,18
12026,18
12027,18
12028,18
12029,19
12030,19
12031,19
12032,19
12033,19
12034,19
12035,20
12036,20
12037,20
12038,20
12039,102
12040,102
12041,102
12042,103
12043,104
12044,104
12045,104
12046,111
12047,112
12048,112
12049,113
12050,113
12051,51
12052,51
12053,68
12054,123
12055,123
12056,124
12057,124
12058,125
12059,125
12060,125
12061,99
12062,99
12063,99
12064,100
12065,101
12066,69
12067,69
12068,69
12069,70
12070,71
12071,71
12072,71
12073,102
12074,102
12075,103
12076,103
12077,103
12078,104
12079,104
12080,104
12081,104
12082,104
12083,51
12084,51
12085,51
12086,52
12087,52
12088,53
12089,53
12090,53
12091,75
12092,76
12093,76
12094,77
12095,40
12096,40
12097,40
12098,74
12099,74
12100,74
12101,21
12102,21
12103,22
12104,22
12105,22
12106,22
12107,22
12108,22
12109,23
12110,23
12111,84
12112,85
12113,86
12114,24
12115,24
12116,25
12117,81
12118,81
12119,81
12120,82
12121,82
12122,82
12123,82
12124,83
12125,83
12126,25
12127,26
12128,78
12129,78
12130,79
12131,80
12132,80
12133,80
12134,132
12135,132
12136,133
12137,133
12138,106
12139,106
12140,106
12141,106
12142,106
12143,106
12144,106
12145,106
12146,106
12147,106
12148,106
12149,106
12150,106
12151,107
12152,107
12153,66
12154,66
12155,67
12156,118
12157,118
12158,119
12159,119
12160,42
12161,42
12162,42
12163,42
12164,43
12165,44
12166,44
12167,81
12168,82
12169,82
12170,82
12171,80
12172,83
12173,90
12174,90
12175,91
12176,91
12177,91
12178,91
12179,91
12180,92
12181,92
12182,111
12183,111
12184,112
12185,113
12186,24
12187,25
12188,123
12189,123
12190,124
12191,124
12192,125
12193,125
12194,54
12195,54
12196,54
12197,54
12198,54
12199,55
12200,55
12201,55
12202,55
12203,55
12204,56
12205,56
12206,56
12207,56
12208,111
12209,112
12210,113
12211,99
12212,99
12213,99
12214,100
12215,101
12216,53
12217,102
12218,102
12219,102
12220,102
12221,102
12222,103
12223,103
12224,103
12225,103
12226,103
12227,104
12228,104
12229,104
12230,104
12231,51
12232,51
12233,51
12234,52
12235,52
12236,52
12237,53
12238,53
12239,53
12240,53
12241,53
12242,39
12243,39
12244,39
12245,39
12246,40
12247,40
12248,40
12249,40
12250,41
12251,41
12252,41
12253,41
12254,51
12255,51
12256,51
12257,52
12258,52
12259,52
12260,52
12261,53
12262,53
12263,132
12264,132
12265,102
12266,133
12267,133
12268,133
12269,103
12270,104
12271,104
12272,104
12273,104
12274,104
12275,84
12276,85
12277,86
12278,86
12279,18
12280,18
12281,18
12282,19
12283,19
12284,19
12285,19
12286,20
12287,20
12288,20
12289,20
12290,111
12291,111
12292,111
12293,111
12294,111
12295,111
12296,111
12297,112
12298,112
12299,112
12300,113
12301,113
12302,24
12303,67
12304,121
12305,122
12306,78
12307,78
12308,79
12309,126
12310,126
12311,126
12312,127
12313,79
12314,79
12315,79
12316,128
12317,128
12318,128
12319,128
12320,54
12321,54
12322,54
12323,55
12324,56
12325,56
12326,56
12327,102
12328,102
12329,102
12330,103
12331,103
12332,103
12333,104
12334,104
12335,104
12336,104
12337,104
12338,45
12339,46
12340,47
12341,24
12342,24
12343,24
12344,25
12345,25
12346,26
12347,81
12348,81
12349,81
12350,81
12351,82
12352,82
12353,82
12354,83
12355,83
12356,18
12357,18
12358,19
12359,28
12360,28
12361,28
12362,29
12363,19
12364,19
12365,20
12366,20
12367,20
12368,84
12369,84
12370,85
12371,85
12372,85
12373,85
12374,81
12375,81
12376,82
12377,82
12378,83
12379,83
12380,83
12381,48
12382,49
12383,49
12384,49
12385,100
12386,100
12387,100
12388,100
12389,100
12390,78
12391,78
12392,78
12393,79
12394,79
12395,79
12396,80
12397,80
12398,69
12399,69
12400,68
12401,68
12402,75
12403,75
12404,75
12405,76
12406,76
12407,76
12408,76
12409,77
12410,77
12411,77
12412,77
12413,77
12414,77
12415,77
12416,77
12417,66
12418,66
12419,66
12420,67
12421,67
12422,99
12423,100
12424,100
12425,100
12426,100
12427,100
12428,100
12429,100
12430,100
12431,100
12432,100
12433,100
12434,101
12435,69
12436,70
12437,70
12438,70
12439,70
12440,70
12441,70
12442,70
12443,70
12444,71
12445,24
12446,25
12447,26
12448,26
12449,102
12450,102
12451,102
12452,103
12453,103
12454,103
12455,103
12456,104
12457,104
12458,104
12459,27
12460,27
12461,27
12462,27
12463,27
12464,27
12465,27
12466,27
12467,28
12468,28
12469,29
12470,29
12471,29
12472,29
12473,99
12474,99
12475,99
12476,99
12477,99
12478,99
12479,99
12480,99
12481,100
12482,100
12483,101
12484,101
12485,67
12486,68
12487,96
12488,96
12489,96
12490,96
12491,96
12492,97
12493,97
12494,97
12495,98
12496,98
12497,98
12498,48
12499,48
12500,21
12501,22
12502,22
12503,50
12504,50
12505,111
12506,112
12507,113
12508,51
12509,51
12510,52
12511,52
12512,52
12513,53
12514,53
12515,111
12516,112
12517,113
12518,52
12519,52
12520,53
12521,53
12522,53
12523,132
12524,132
12525,132
12526,132
12527,133
12528,103
12529,133
12530,133
12531,133
12532,103
12533,103
12534,103
12535,104
12536,104
12537,104
12538,104
12539,111
12540,112
12541,112
12542,113
12543,24
12544,24
12545,25
12546,25
12547,25
12548,25
12549,25
12550,25
12551,25
12552,26
12553,42
12554,43
12555,43
12556,44
12557,69
12558,69
12559,70
12560,70
12561,70
12562,70
12563,70
12564,70
12565,71
12566,71
12567,71
12568,71
12569,132
12570,132
12571,102
12572,133
12573,133
12574,133
12575,133
12576,133
12577,133
12578,133
12579,133
12580,133
12581,133
12582,103
12583,103
12584,104
12585,104
12586,104
12587,104
12588,104
12589,104
12590,108
12591,108
12592,108
12593,108
12594,108
12595,108
12596,108
12597,108
12598,108
12599,108
12600,108
12601,108
12602,108
12603,108
12604,108
12605,108
12606,108
12607,108
12608,108
12609,108
12610,108
12611,108
12612,108
12613,108
12614,108
12615,108
12616,108
12617,108
12618,108
12619,108
12620,109
12621,108
12622,109
12623,109
12624,109
12625,109
12626,109
12627,109
12628,109
12629,110
12630,108
12631,109
12632,109
12633,109
12634,109
12635,109
12636,109
12637,110
12638,110
12639,110
12640,110
12641,24
12642,24
12643,24
12644,25
12645,25
12646,25
12647,26
12648,26
12649,36
12650,37
12651,37
12652,38
12653,38
12654,38
12655,30
12656,30
12657,31
12658,31
12659,22
12660,22
12661,31
12662,32
12663,78
12664,32
12665,32
12666,32
12667,126
12668,127
12669,126
12670,127
12671,127
12672,127
12673,127
12674,127
12675,127
12676,127
12677,128
12678,128
12679,128
12680,128
12681,128
12682,128
12683,24
12684,24
12685,25
12686,26
12687,84
12688,84
12689,85
12690,85
12691,85
12692,85
12693,86
12694,86
12695,96
12696,96
12697,97
12698,98
12699,98
12700,98
12701,93
12702,93
12703,93
12704,93
12705,93
12706,93
12707,93
12708,94
12709,94
12710,95
12711,95
12712,95
12713,84
12714,84
12715,84
12716,84
12717,86
12718,86
12719,86
12720,57
12721,57
12722,57
12723,58
12724,58
12725,58
12726,58
12727,58
12728,58
12729,59
12730,59
12731,59
12732,33
12733,33
12734,33
12735,34
12736,34
12737,34
12738,34
12739,34
12740,34
12741,34
12742,34
12743,34
12744,34
12745,34
12746,34
12747,34
12748,34
12749,35
12750,35
12751,35
12752,35
12753,123
12754,123
12755,124
12756,60
12757,60
12758,36
12759,36
12760,37
12761,37
12762,37
12763,38
12764,38
12765,66
12766,67
12767,68
12768,78
12769,78
12770,78
12771,79
12772,79
12773,80
12774,80
12775,129
12776,129
12777,129
12778,129
12779,130
12780,130
12781,130
12782,131
12783,131
12784,24
12785,25
12786,26
12787,84
12788,85
12789,85
12790,42
12791,43
12792,43
12793,44
12794,44
12795,24
12796,18
12797,18
12798,19
12799,19
12800,19
12801,19
12802,19
12803,19
12804,19
12805,19
12806,19
12807,19
12808,19
12809,79
12810,79
12811,79
12812,79
12813,80
12814,80
12815,51
12816,51
12817,52
12818,52
12819,53
12820,53
12821,53
12822,132
12823,132
12824,132
12825,133
12826,133
12827,133
12828,133
12829,134
12830,134
12831,24
12832,24
12833,25
12834,25
12835,123
12836,123
12837,123
12838,124
12839,124
12840,124
12841,125
12842,125
12843,125
12844,125
12845,36
12846,36
12847,37
12848,37
12849,44
12850,44
12851,44
12852,48
12853,48
12854,49
12855,49
12856,49
12857,49
12858,49
12859,49
12860,49
12861,49
12862,49
12863,49
12864,49
12865,49
12866,49
12867,49
12868,49
12869,50
12870,50
12871,50
12872,50
12873,111
12874,111
12875,111
12876,111
12877,112
12878,112
12879,112
12880,112
12881,112
12882,113
12883,113
12884,113
12885,66
12886,113
12887,113
12888,111
12889,111
12890,6
12891,6
12892,66
12893,66
12894,66
12895,66
12896,66
12897,66
12898,67
12899,67
12900,68
12901,68
12902,68
12903,132
12904,132
12905,132
12906,133
12907,133
12908,133
12909,133
12910,134
12911,134
12912,134
12913,134
12914,18
12915,18
12916,18
12917,18
12918,15
12919,25
12920,25
12921,25
12922,84
12923,84
12924,84
12925,84
12926,85
12927,86
12928,86
12929,43
12930,44
12931,44
12932,51
12933,49
12934,49
12935,49
12936,50
12937,100
12938,100
12939,100
12940,100
12941,100
12942,100
12943,100
12944,100
12945,52
12946,100
12947,100
12948,101
12949,69
12950,69
12951,69
12952,69
12953,70
12954,71
12955,71
12956,71
12957,123
12958,124
12959,124
12960,125
12961,125
12962,129
12963,129
12964,69
12965,69
12966,130
12967,130
12968,130
12969,130
12970,130
12971,130
12972,130
12973,70
12974,71
12975,131
12976,131
12977,131
12978,131
12979,68
12980,121
12981,121
12982,121
12983,121
12984,122
12985,122
12986,122
12987,122
12988,122
12989,122
12990,8
12991,8
12992,17
12993,17
12994,17
12995,11
12996,11
12997,11
12998,11
12999,11
13000,108
13001,108
13002,108
13003,108
13004,108
13005,108
13006,108
13007,108
13008,108
13009,108
13010,108
13011,108
13012,108
13013,108
13014,108
13015,108
13016,108
13017,108
13018,108
13019,108
13020,108
13021,108
13022,108
13023,108
13024,108
13025,108
13026,108
13027,108
13028,109
13029,108
13030,109
13031,110
13032,108
13033,109
13034,109
13035,110
13036,110
13037,110
13038,110
13039,110
13040,45
13041,46
13042,46
13043,47
13044,47
13045,69
13046,70
13047,70
13048,70
13049,70
13050,70
13051,70
13052,70
13053,63
13054,21
13055,22
13056,22
13057,22
13058,22
13059,22
13060,22
13061,22
13062,22
13063,22
13064,22
13065,23
13066,23
13067,123
13068,123
13069,124
13070,124
13071,125
13072,99
13073,99
13074,99
13075,100
13076,101
13077,66
13078,67
13079,68
13080,72
13081,72
13082,72
13083,73
13084,73
13085,73
13086,74
13087,74
13088,74
13089,74
13090,42
13091,43
13092,43
13093,44
13094,44
13095,44
13096,120
13097,120
13098,120
13099,121
13100,121
13101,121
13102,121
13103,123
13104,123
13105,123
13106,124
13107,125
13108,125
13109,66
13110,67
13111,67
13112,67
13113,53
13114,42
13115,42
13116,43
13117,43
13118,44
13119,48
13120,67
13121,67
13122,67
13123,49
13124,49
13125,49
13126,49
13127,50
13128,50
13129,84
13130,84
13131,84
13132,85
13133,85
13134,86
13135,44
13136,129
13137,129
13138,130
13139,130
13140,130
13141,130
13142,130
13143,130
13144,130
13145,130
13146,130
13147,130
13148,130
13149,131
13150,131
13151,70
13152,71
13153,71
13154,78
13155,78
13156,78
13157,78
13158,78
13159,78
13160,78
13161,78
13162,91
13163,78
13164,78
13165,78
13166,79
13167,79
13168,80
13169,80
13170,42
13171,42
13172,43
13173,44
13174,90
13175,90
13176,90
13177,90
13178,90
13179,24
13180,25
13181,25
13182,25
13183,25
13184,26
13185,123
13186,123
13187,124
13188,124
13189,125
13190,125
13191,24
13192,51
13193,52
13194,52
13195,53
13196,68
13197,26
13198,111
13199,111
13200,112
13201,112
13202,112
13203,112
13204,104
13205,113
13206,113
13207,104
13208,74
13209,113
13210,99
13211,99
13212,99
13213,100
13214,100
13215,48
13216,49
13217,49
13218,50
13219,50
13220,50
13221,75
13222,75
13223,76
13224,76
13225,77
13226,77
13227,77
13228,77
13229,24
13230,24
13231,26
13232,81
13233,81
13234,81
13235,82
13236,82
13237,82
13238,83
13239,83
13240,83
13241,48
13242,49
13243,49
13244,49
13245,50
13246,56
13247,56
13248,111
13249,111
13250,86
13251,66
13252,67
13253,67
13254,67
13255,68
13256,68
13257,42
13258,43
13259,44
13260,102
13261,102
13262,102
13263,103
13264,103
13265,103
13266,103
13267,103
13268,103
13269,103
13270,104
13271,104
13272,111
13273,111
13274,113
13275,18
13276,18
13277,18
13278,18
13279,19
13280,19
13281,19
13282,19
13283,19
13284,19
13285,19
13286,19
13287,19
13288,19
13289,19
13290,19
13291,19
13292,19
13293,19
13294,19
13295,19
13296,20
13297,20
13298,20
13299,75
13300,75
13301,75
13302,76
13303,76
13304,77
13305,77
13306,102
13307,102
13308,103
13309,103
13310,103
13311,103
13312,104
13313,104
13314,104
13315,104
13316,104
13317,104
13318,104
13319,104
13320,66
13321,66
13322,66
13323,53
13324,53
13325,102
13326,102
13327,132
13328,102
13329,133
13330,133
13331,104
13332,104
13333,104
13334,104
13335,114
13336,114
13337,112
13338,112
13339,116
13340,116
13341,116
13342,116
13343,99
13344,99
13345,99
13346,99
13347,99
13348,100
13349,101
13350,69
13351,69
13352,70
13353,71
13354,71
13355,71
13356,96
13357,96
13358,96
13359,97
13360,97
13361,97
13362,98
13363,98
13364,98
13365,98
13366,93
13367,27
13368,27
13369,93
13370,93
13371,94
13372,94
13373,94
13374,94
13375,94
13376,94
13377,94
13378,95
13379,95
13380,95
13381,84
13382,84
13383,84
13384,42
13385,43
13386,44
13387,102
13388,102
13389,102
13390,103
13391,103
13392,103
13393,103
13394,103
13395,103
13396,104
13397,104
13398,104
13399,48
13400,48
13401,48
13402,49
13403,49
13404,49
13405,49
13406,50
13407,50
13408,123
13409,123
13410,124
13411,124
13412,125
13413,24
13414,25
13415,26
13416,84
13417,85
13418,85
13419,85
13420,86
13421,86
13422,96
13423,96
13424,97
13425,97
13426,97
13427,98
13428,98
13429,98
13430,98
13431,51
13432,53
13433,53
13434,53
13435,53
13436,102
13437,102
13438,102
13439,102
13440,103
13441,103
13442,103
13443,103
13444,103
13445,103
13446,104
13447,104
13448,104
13449,48
13450,48
13451,48
13452,49
13453,49
13454,49
13455,49
13456,49
13457,49
13458,49
13459,49
13460,49
13461,49
13462,50
13463,50
13464,111
13465,111
13466,111
13467,86
13468,86
13469,86
13470,86
13471,10
13472,10
13473,9
13474,0
13475,0
13476,10
13477,110
13478,110
13479,110
13480,0
13481,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13488,0
13489,0
13490,1
13491,1
13492,1
13493,1
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,1
13502,2
13503,1
13504,1
13505,1
13506,2
13507,2
13508,2
13509,2
13510,2
13511,2
13512,45
13513,45
13514,45
13515,45
13516,45
13517,45
13518,46
13519,46
13520,47
13521,66
